IdTransaksi,IdPelanggan,Date,NamaPelanggan,Kota,Status,JenisKelamin,IdProduk ,NamaProduk,Harga,Qty,Pajak,Total,Pembayaran,Rating
10296,18800,2/21/2019,Bavarian Collectables Imports, Co.,Mandalay,Member,Male,1299031,Health and beauty,39.91,3,59.865,1.257.165,Ewallet,9.3
10307,18801,01/09/2019,Classic Gift Ideas, Inc,Mandalay,Member,Female,3038513,Home and lifestyle,21.9,3,3.285,68.985,Ewallet,4.7
10316,18802,2/25/2019,giftsbymail.co.uk,Mandalay,Member,Female,4796386,Food and beverages,62.85,4,12.57,263.97,Ewallet,8.7
10327,18803,1/13/2019,Danish Wholesale Imports,Naypyitaw,Member,Female,4314422,Food and beverages,21.04,4,4.208,88.368,Cash,7.6
10338,18804,02/09/2019,Royale Belge,Mandalay,Member,Male,3563648,Home and lifestyle,65.91,6,19.773,415.233,Cash,5.7
10350,18805,01/06/2019,Euro Shopping Channel,Yangon,Normal,Female,7482467,Fashion accessories,42.57,7,148.995,3.128.895,Cash,6.8
10373,18806,01/10/2019,Oulu Toy Supplies, Inc.,Naypyitaw,Member,Male,2053281,Food and beverages,50.49,9,227.205,4.771.305,Cash,5.4
10386,18807,02/07/2019,Euro Shopping Channel,Mandalay,Normal,Male,6344578,Electronic accessories,46.02,6,13.806,289.926,Cash,7.1
10398,18808,01/09/2019,Reims Collectables,Naypyitaw,Normal,Female,2572387,Home and lifestyle,15.8,10,7.9,165.9,Cash,7.8
10400,18809,2/19/2019,The Sharp Gifts Warehouse,Yangon,Member,Female,2774759,Food and beverages,98.66,9,44.397,932.337,Cash,8.4
10414,18810,3/18/2019,Gifts4AllAges.com,Naypyitaw,Member,Male,9011952,Fashion accessories,91.98,1,4.599,96.579,Cash,9.8
10103,18811,02/05/2019,Baane Mini Imports,Yangon,Member,Male,4792529,Electronic accessories,20.89,2,2.089,43.869,Cash,9.8
10111,18812,3/19/2019,Mini Wheels Co.,Yangon,Normal,Female,6005040,Fashion accessories,15.5,1,0.775,16.275,Credit card,7.4
10126,18813,3/30/2019,Corrida Auto Replicas, Ltd,Naypyitaw,Member,Male,4386304,Electronic accessories,96.82,3,14.523,304.983,Cash,6.7
10139,18814,1/26/2019,Souveniers And Things Co.,Mandalay,Normal,Male,6537690,Food and beverages,33.33,2,3.333,69.993,Credit card,6.4
10150,18815,03/02/2019,Dragon Souveniers, Ltd.,Mandalay,Normal,Female,4547415,Electronic accessories,38.27,2,3.827,80.367,Credit card,5.8
10163,18816,03/04/2019,Classic Legends Inc.,Yangon,Normal,Female,6466999,Home and lifestyle,33.3,9,14.985,314.685,Ewallet,7.2
10173,18817,1/13/2019,Rovelli Gifts,Yangon,Member,Male,3978152,Home and lifestyle,81.01,3,121.515,2.551.815,Credit card,9.3
10183,18818,3/25/2019,Classic Gift Ideas, Inc,Yangon,Normal,Female,1798220,Health and beauty,15.8,3,2.37,49.77,Cash,9.5
10193,18819,03/11/2019,Australian Collectables, Ltd,Mandalay,Member,Female,3374682,Electronic accessories,34.49,5,86.225,1.810.725,Credit card,9
10206,18820,01/01/2019,Canadian Gift Exchange Network,Mandalay,Member,Female,7223152,Food and beverages,84.63,10,42.315,888.615,Credit card,9
10215,18821,02/10/2019,West Coast Collectables Co.,Mandalay,Member,Male,4018923,Home and lifestyle,36.91,7,129.185,2.712.885,Ewallet,6.7
10228,18822,1/26/2019,Cambridge Collectables Co.,Mandalay,Normal,Male,8270328,Electronic accessories,87.08,7,30.478,640.038,Cash,5.5
10244,18823,02/11/2019,Euro Shopping Channel,Yangon,Normal,Male,4824669,Home and lifestyle,80.08,3,12.012,252.252,Cash,5.4
10257,18824,02/07/2019,The Sharp Gifts Warehouse,Naypyitaw,Normal,Male,6994704,Fashion accessories,86.13,2,8.613,180.873,Cash,8.2
10270,18825,03/06/2019,Souveniers And Things Co.,Mandalay,Member,Male,1282717,Fashion accessories,49.92,2,4.992,104.832,Credit card,7
10280,18826,03/04/2019,Amica Models & Co.,Yangon,Normal,Female,3766311,Food and beverages,74.66,4,14.932,313.572,Cash,8.5
10291,18827,2/26/2019,Scandinavian Gift Ideas,Mandalay,Member,Male,8751819,Food and beverages,26.6,6,7.98,167.58,Ewallet,4.9
10304,18828,03/10/2019,Auto Assoc. & Cie.,Mandalay,Normal,Female,5291527,Electronic accessories,25.45,1,12.725,267.225,Credit card,5.1
10312,18829,02/04/2019,Mini Gifts Distributors Ltd.,Mandalay,Normal,Female,8482088,Food and beverages,67.77,1,33.885,711.585,Credit card,6.5
10322,18830,1/19/2019,Online Diecast Creations Co.,Naypyitaw,Member,Male,2891950,Food and beverages,59.59,4,11.918,250.278,Cash,9.8
10332,18831,1/23/2019,AV Stores, Co.,Yangon,Normal,Male,3983489,Health and beauty,58.15,4,11.63,244.23,Cash,8.4
10347,18832,3/14/2019,Australian Collectors, Co.,Yangon,Member,Female,7922097,Sports and travel,97.48,9,43.866,921.186,Ewallet,7.4
10357,18833,1/23/2019,Mini Gifts Distributors Ltd.,Naypyitaw,Normal,Male,1706912,Health and beauty,99.96,7,34.986,734.706,Cash,6.1
10369,18834,01/09/2019,Collectables For Less Inc.,Naypyitaw,Normal,Male,6273861,Electronic accessories,96.37,7,337.295,7.083.195,Cash,6
10381,18835,02/07/2019,Corporate Gift Ideas Co.,Mandalay,Normal,Female,4013434,Fashion accessories,63.71,5,159.275,3.344.775,Ewallet,8.5
10392,18836,2/18/2019,Mini Auto Werke,Mandalay,Normal,Female,5864353,Health and beauty,14.76,2,1.476,30.996,Ewallet,4.3
10423,18837,01/03/2019,Petit Auto,Mandalay,Member,Male,3521123,Health and beauty,62,8,24.8,520.8,Credit card,6.2
10105,18838,3/29/2019,Danish Wholesale Imports,Naypyitaw,Member,Male,8862994,Electronic accessories,82.34,10,41.17,864.57,Ewallet,4.3
10117,18839,1/28/2019,Dragon Souveniers, Ltd.,Mandalay,Member,Male,9936712,Health and beauty,75.37,8,30.148,633.108,Credit card,8.4
10128,18840,3/22/2019,Euro Shopping Channel,Yangon,Normal,Female,5252532,Food and beverages,56.56,5,14.14,296.94,Credit card,4.5
10142,18841,1/24/2019,Mini Gifts Distributors Ltd.,Mandalay,Normal,Female,9091632,Sports and travel,76.6,10,38.3,804.3,Ewallet,6
10153,18842,03/10/2019,Euro Shopping Channel,Yangon,Normal,Male,5148799,Electronic accessories,58.03,2,5.803,121.863,Ewallet,8.8
10166,18843,2/22/2019,FunGiftIdeas.com,Mandalay,Normal,Male,,Fashion accessories,17.49,10,8.745,183.645,Ewallet,6.6
10177,18844,2/18/2019,CAF Imports,Naypyitaw,Member,Female,9098675,Electronic accessories,60.95,1,30.475,639.975,Ewallet,5.9
10185,18845,1/29/2019,Mini Creations Ltd.,Naypyitaw,Normal,Male,7534734,Health and beauty,40.35,1,20.175,423.675,Ewallet,6.2
10196,18846,03/02/2019,Super Scale Inc.,Mandalay,Normal,Female,5968391,Home and lifestyle,97.38,10,48.69,1022.49,Ewallet,4.4
10208,18847,02/09/2019,Saveley & Henriot, Co.,Yangon,Member,Male,8863800,Food and beverages,31.84,1,1.592,33.432,Cash,7.7
10221,18848,2/22/2019,,Yangon,Normal,Male,8825793,Home and lifestyle,65.82,1,3.291,69.111,Cash,4.1
10232,18849,2/18/2019,giftsbymail.co.uk,Yangon,Member,Female,8525488,Fashion accessories,88.34,7,30.919,649.299,Cash,6.6
